client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
12273,2,191,2,0,0,2022-11-08
12274,2,74,2,0,0,2022-11-14
12275,2,128,1,0,0,2022-11-06
12276,1,78,3,1,0,2022-11-02
12277,1,138,4,1,0,2022-11-05
12278,1,200,1,1,1,2022-11-02
12279,1,173,1,0,0,2022-11-28
12280,1,173,2,0,0,2022-11-13
12281,1,206,2,1,1,2022-11-11
12282,1,787,2,1,1,2022-11-01
12283,1,262,1,0,1,2022-11-26
12284,1,238,0,0,1,2022-11-05
12285,2,449,1,1,1,2022-11-19
12286,2,162,2,0,0,2022-11-15
12287,1,330,0,0,1,2022-11-28
12288,2,333,0,0,0,2022-11-08
12289,3,1166,1,0,0,2022-11-07
12290,3,985,0,0,1,2022-11-28
12291,4,1556,0,0,1,2022-11-16
12292,1,226,4,1,1,2022-11-01
12293,1,224,0,0,1,2022-11-26
12294,1,300,5,0,1,2022-11-30
12295,2,386,0,0,1,2022-11-04
12296,2,456,0,0,1,2022-11-19
12297,4,508,0,0,0,2022-11-25
12298,1,260,0,0,1,2022-11-24
12299,1,193,0,0,0,2022-11-29
12300,2,597,2,1,1,2022-11-22
12301,2,97,3,1,0,2022-11-19
12302,1,244,0,0,1,2022-11-20
12303,1,222,1,0,0,2022-11-26
12304,2,200,4,0,0,2022-11-18
12305,3,419,1,0,0,2022-11-15
12306,2,344,0,0,1,2022-11-19
12307,3,202,0,0,0,2022-11-29
12308,2,237,0,0,1,2022-11-05
12309,1,315,0,0,1,2022-11-27
12310,4,741,2,0,1,2022-11-13
12311,1,127,2,1,0,2022-11-02
12312,3,92,4,0,0,2022-11-13
12313,3,528,0,0,1,2022-11-23
12314,4,252,0,0,1,2022-11-29
12315,2,712,1,1,1,2022-11-02
12316,3,397,0,0,1,2022-11-03
12317,2,324,0,0,0,2022-11-04
12318,2,371,1,0,0,2022-11-08
12319,2,526,1,1,1,2022-11-19
12320,5,112,0,0,0,2022-11-29
12321,2,655,5,1,1,2022-11-18
12322,2,185,0,0,0,2022-11-02
12323,5,152,0,0,0,2022-11-04
12324,2,545,0,0,1,2022-11-24
12325,4,159,0,0,0,2022-11-05
12326,1,363,0,0,1,2022-11-13
12327,1,514,4,1,1,2022-11-16
12328,1,843,0,0,1,2022-11-05
12329,1,510,1,0,0,2022-11-06
12330,2,347,1,1,0,2022-11-03
12331,3,385,2,1,1,2022-11-13
12332,2,1868,1,1,1,2022-11-17
12333,2,403,0,0,1,2022-11-04
12334,1,651,1,0,1,2022-11-14
12335,3,236,0,0,0,2022-11-27
12336,2,144,0,0,0,2022-11-05
12337,5,154,0,0,0,2022-11-21
12338,2,293,4,0,0,2022-11-21
12339,1,112,0,0,1,2022-11-10
12340,1,353,0,0,1,2022-11-06
12341,1,329,2,0,1,2022-11-06
12342,1,208,6,1,1,2022-11-14
12343,1,180,2,0,0,2022-11-24
12344,1,360,0,0,0,2022-11-06
12345,6,124,0,0,0,2022-11-25
12346,2,483,3,1,1,2022-11-26
12347,3,151,0,0,0,2022-11-07
12348,2,254,0,0,0,2022-11-27
12349,1,281,0,0,1,2022-11-20
12350,1,112,1,1,0,2022-11-26
12351,1,334,0,0,1,2022-11-30
12352,1,383,0,0,0,2022-11-06
12353,2,189,0,0,0,2022-11-24
12354,1,442,0,0,1,2022-11-17
12355,3,239,1,0,0,2022-11-23
12356,2,156,0,0,0,2022-07-19
12357,1,238,0,0,0,2022-07-17
12358,1,319,0,0,0,2022-07-31
12359,1,371,0,0,0,2022-07-27
12360,1,670,0,0,0,2022-07-12
12361,1,194,0,0,0,2022-07-21
12362,9,35,0,0,0,2022-07-08
12363,1,148,0,0,0,2022-07-16
12364,1,284,0,0,0,2022-07-29
12365,1,182,0,0,0,2022-07-03
12366,1,194,0,0,0,2022-07-07
12367,1,56,0,0,0,2022-07-22
12368,8,375,0,0,0,2022-07-23
12369,2,31,0,0,0,2022-07-18
12370,2,73,0,0,0,2022-07-16
12371,2,952,0,0,0,2022-07-19
12372,1,111,0,0,0,2022-07-10
12373,1,213,0,0,0,2022-07-23
12374,2,146,0,0,0,2022-07-25
12375,3,158,0,0,0,2022-07-18
12376,4,163,0,0,0,2022-07-20
12377,2,150,0,0,0,2022-07-10
12378,1,423,0,0,0,2022-07-31
12379,1,368,0,0,0,2022-07-04
12380,1,280,0,0,0,2022-07-11
12381,3,79,0,0,0,2022-07-17
12382,5,40,0,0,0,2022-07-19
12383,5,122,0,0,0,2022-07-01
12384,2,123,0,0,0,2022-07-11
12385,1,183,0,0,0,2022-07-02
12386,1,639,0,0,0,2022-07-17
12387,2,123,0,0,0,2022-07-13
12388,1,222,0,0,0,2022-07-05
12389,2,70,0,0,0,2022-07-01
12390,1,202,0,0,0,2022-07-28
12391,1,157,0,0,0,2022-07-05
12392,1,190,0,0,0,2022-07-31
12393,1,172,0,0,0,2022-07-29
12394,1,143,0,0,0,2022-07-08
12395,1,70,0,0,0,2022-07-01
12396,4,173,0,0,0,2022-07-03
12397,1,387,0,0,0,2022-07-25
12398,3,74,0,0,0,2022-07-03
12399,2,155,0,0,0,2022-07-22
12400,1,81,0,0,0,2022-07-01
12401,2,165,0,0,0,2022-07-21
12402,1,690,0,0,1,2022-07-21
12403,2,159,0,0,0,2022-07-24
12404,1,73,0,0,0,2022-07-09
12405,2,465,0,0,0,2022-07-26
12406,1,312,0,0,0,2022-07-27
12407,8,717,0,0,0,2022-07-30
12408,3,355,0,0,0,2022-07-06
12409,2,191,0,0,0,2022-07-14
12410,2,538,0,0,0,2022-07-29
12411,1,102,0,0,0,2022-07-19
12412,1,118,0,0,0,2022-07-07
12413,2,197,0,0,0,2022-07-03
12414,1,374,0,0,0,2022-07-01
12415,5,130,0,0,0,2022-07-21
12416,5,97,0,0,0,2022-07-27
12417,1,529,0,0,1,2022-07-14
12418,1,98,0,0,0,2022-07-13
12419,2,108,0,0,0,2022-07-04
12420,2,273,0,0,0,2022-07-06
12421,2,140,0,0,0,2022-07-10
12422,2,179,0,0,0,2022-07-18
12423,1,135,0,0,0,2022-07-22
12424,1,135,0,0,0,2022-07-09
12425,3,511,0,0,0,2022-07-06
12426,3,435,0,0,0,2022-07-06
12427,2,36,0,0,0,2022-07-11
12428,2,207,0,0,0,2022-07-29
12429,2,173,0,0,0,2022-07-05
12430,2,366,0,0,0,2022-07-19
12431,8,216,0,0,0,2022-07-24
12432,1,96,0,0,0,2022-07-02
12433,1,297,0,0,0,2022-07-16
12434,2,58,0,0,0,2022-07-17
12435,17,76,0,0,0,2022-07-02
12436,2,99,0,0,0,2022-07-02
12437,4,103,0,0,0,2022-07-26
12438,2,158,0,0,0,2022-07-02
12439,1,90,0,0,0,2022-07-16
12440,2,1152,0,0,1,2022-07-23
12441,1,55,0,0,0,2022-07-06
12442,3,335,0,0,0,2022-07-02
12443,4,126,0,0,0,2022-07-31
12444,1,439,0,0,0,2022-07-15
12445,2,169,0,0,0,2022-07-18
12446,3,979,0,0,0,2022-07-09
12447,2,92,0,0,0,2022-07-26
12448,4,203,0,0,0,2022-07-20
12449,1,256,0,0,0,2022-07-25
12450,1,167,0,0,0,2022-07-22
12451,1,134,0,0,0,2022-07-30
12452,3,85,0,0,0,2022-07-01
12453,2,172,0,0,0,2022-07-23
12454,2,383,0,0,0,2022-07-08
12455,1,588,0,0,0,2022-07-26
12456,1,152,0,0,0,2022-07-30
12457,6,25,0,0,0,2022-07-25
12458,3,874,0,0,0,2022-07-16
12459,2,396,0,0,0,2022-07-13
12460,1,434,0,0,0,2022-07-29
12461,2,322,0,0,0,2022-07-27
12462,24,545,0,0,0,2022-07-28
12463,2,413,0,0,0,2022-07-21
12464,4,34,0,0,0,2022-07-01
12465,2,586,0,0,0,2022-07-19
12466,2,698,0,0,0,2022-07-17
12467,4,73,0,0,0,2022-07-14
12468,3,1960,0,0,1,2022-07-27
12469,1,186,0,0,0,2022-07-01
12470,3,212,0,0,0,2022-07-02
12471,3,1331,0,0,0,2022-07-26
12472,3,1776,0,0,0,2022-07-21
12473,2,312,0,0,0,2022-07-22
12474,2,638,0,0,0,2022-07-04
12475,3,98,0,0,0,2022-07-16
12476,4,517,0,0,0,2022-07-18
12477,6,271,0,0,0,2022-07-05
12478,2,100,0,0,0,2022-07-10
12479,1,206,0,0,0,2022-07-04
12480,1,166,0,0,0,2022-07-11
12481,4,671,0,0,0,2022-07-04
12482,1,259,0,0,0,2022-07-12
12483,3,957,0,0,1,2022-07-31
12484,2,296,0,0,0,2022-07-06
12485,6,85,0,0,0,2022-07-21
12486,3,323,0,0,0,2022-07-25
12487,1,438,0,0,0,2022-07-24
12488,3,218,0,0,0,2022-07-09
12489,2,119,0,0,0,2022-07-31
12490,2,332,0,0,0,2022-07-09
12491,2,158,0,0,0,2022-07-24
12492,2,125,0,0,0,2022-07-25
12493,9,288,0,0,0,2022-07-19
12494,2,129,0,0,0,2022-07-05
12495,11,544,0,0,0,2022-07-20
12496,7,91,0,0,0,2022-07-04
12497,2,448,0,0,0,2022-07-28
12498,1,168,0,0,0,2022-07-04
12499,4,203,0,0,0,2022-07-17
12500,3,118,0,0,0,2022-07-09
12501,2,902,0,0,1,2022-07-29
12502,3,123,0,0,0,2022-07-17
12503,3,361,0,0,0,2022-07-25
12504,2,248,0,0,0,2022-07-18
12505,1,711,0,0,0,2022-07-30
12506,10,55,0,0,0,2022-07-17
12507,2,1327,0,0,1,2022-07-30
12508,2,90,0,0,0,2022-07-11
12509,11,239,0,0,0,2022-07-24
12510,3,122,0,0,0,2022-07-24
12511,12,1090,0,0,0,2022-07-17
12512,3,82,0,0,0,2022-07-15
12513,2,361,0,0,0,2022-07-19
12514,2,67,0,0,0,2022-07-24
12515,6,2078,0,0,1,2022-07-21
12516,4,339,0,0,0,2022-07-27
12517,10,185,0,0,0,2022-07-21
12518,2,203,0,0,0,2022-07-02
12519,3,1118,0,0,0,2022-07-27
12520,2,400,0,0,0,2022-07-13
12521,2,580,0,0,0,2022-07-02
12522,17,179,0,0,0,2022-07-17
12523,2,475,0,0,0,2022-07-24
12524,2,58,0,0,0,2022-07-11
12525,4,229,0,0,0,2022-07-23
12526,3,530,0,0,0,2022-07-11
12527,5,497,0,0,0,2022-07-03
12528,1,81,0,0,0,2022-07-16
12529,19,362,0,0,0,2022-07-26
12530,1,255,0,0,0,2022-07-10
12531,3,206,0,0,0,2022-07-03
12532,1,185,0,0,0,2022-07-18
12533,1,125,0,0,0,2022-07-14
12534,1,673,0,0,0,2022-07-28
12535,2,1124,0,0,1,2022-07-09
12536,2,228,0,0,1,2022-07-18
12537,1,180,0,0,0,2022-07-13
12538,1,808,0,0,1,2022-07-27
12539,2,510,0,0,0,2022-07-12
12540,6,162,0,0,0,2022-07-13
12541,5,413,0,0,0,2022-07-21
12542,13,198,0,0,0,2022-07-17
12543,2,421,0,0,0,2022-07-09
12544,2,350,0,0,0,2022-07-03
12545,3,322,0,0,0,2022-07-20
12546,16,201,0,0,0,2022-07-27
12547,2,638,0,0,1,2022-07-15
12548,2,437,0,0,0,2022-07-27
12549,2,68,0,0,0,2022-07-27
12550,4,147,0,0,0,2022-07-19
12551,2,248,0,0,0,2022-07-21
12552,4,108,0,0,0,2022-07-09
12553,2,110,0,0,0,2022-07-24
12554,2,328,0,0,0,2022-07-03
12555,2,1066,0,0,0,2022-07-20
12556,2,305,0,0,0,2022-07-25
12557,5,293,0,0,0,2022-07-12
12558,3,68,0,0,0,2022-07-22
12559,3,329,0,0,0,2022-07-16
12560,3,329,0,0,0,2022-07-28
12561,2,609,0,0,0,2022-07-03
12562,2,652,0,0,0,2022-07-03
12563,6,1201,0,0,1,2022-07-12
12564,6,252,0,0,0,2022-07-11
12565,4,1309,0,0,1,2022-07-29
12566,2,127,0,0,0,2022-07-05
12567,6,205,0,0,0,2022-07-28
12568,3,476,0,0,0,2022-07-06
12569,4,158,0,0,0,2022-07-12
12570,5,74,0,0,0,2022-07-08
12571,5,419,0,0,0,2022-07-12
12572,2,165,0,0,0,2022-07-15
12573,3,408,0,0,0,2022-07-10
12574,2,135,0,0,0,2022-07-25
12575,3,1300,0,0,0,2022-07-09
12576,2,41,0,0,0,2022-07-04
12577,4,83,0,0,0,2022-07-28
12578,10,144,0,0,0,2022-07-25
12579,5,293,0,0,0,2022-07-23
12580,2,161,0,0,0,2022-07-12
12581,2,173,0,0,0,2022-07-11
12582,3,156,0,0,0,2022-07-27
12583,4,280,0,0,0,2022-07-18
12584,6,1359,0,0,1,2022-07-24
12585,4,122,0,0,0,2022-07-09
12586,4,416,0,0,1,2022-07-08
12587,15,36,0,0,0,2022-07-24
12588,3,623,0,0,0,2022-07-13
12589,17,53,0,0,0,2022-07-05
12590,3,279,0,0,0,2022-07-27
12591,2,532,0,0,1,2022-07-20
12592,4,107,0,0,0,2022-07-23
12593,2,933,0,0,0,2022-07-20
12594,2,85,0,0,0,2022-07-03
12595,2,790,0,0,0,2022-07-04
12596,6,97,0,0,0,2022-07-23
12597,4,171,0,0,0,2022-07-20
12598,2,505,0,0,0,2022-07-11
12599,2,495,0,0,0,2022-07-23
12600,4,799,0,0,0,2022-07-08
12601,2,111,0,0,0,2022-07-05
12602,2,683,0,0,1,2022-07-23
12603,13,84,0,0,0,2022-07-08
12604,2,547,0,0,0,2022-07-01
12605,5,103,0,0,0,2022-07-03
12606,5,236,0,0,0,2022-07-18
12607,3,71,0,0,0,2022-07-10
12608,5,192,0,0,0,2022-07-21
12609,3,476,0,0,0,2022-07-20
12610,4,50,0,0,0,2022-07-31
12611,29,54,0,0,0,2022-07-20
12612,3,42,0,0,0,2022-07-03
12613,4,57,0,0,0,2022-07-15
12614,3,70,0,0,0,2022-07-05
12615,3,265,0,0,0,2022-07-09
12616,2,117,0,0,0,2022-07-04
12617,4,430,0,0,1,2022-07-12
12618,3,202,0,0,0,2022-07-14
12619,2,537,0,0,0,2022-07-22
12620,6,219,0,0,0,2022-07-24
12621,6,48,0,0,0,2022-07-27
12622,4,143,0,0,0,2022-07-31
12623,3,241,0,0,0,2022-07-12
12624,4,63,0,0,0,2022-07-10
12625,7,357,0,0,0,2022-07-27
12626,20,21,0,0,0,2022-07-18
12627,2,13,0,0,0,2022-07-14
12628,1,32,0,0,0,2022-07-24
12629,4,73,0,0,0,2022-07-05
12630,1,148,0,0,0,2022-07-17
12631,1,46,0,0,0,2022-07-27
12632,1,53,0,0,0,2022-07-31
12633,5,119,0,0,0,2022-07-02
12634,1,92,0,0,0,2022-07-27
12635,1,226,0,0,0,2022-07-08
12636,2,200,0,0,0,2022-07-16
12637,24,42,0,0,0,2022-07-13
12638,1,187,0,0,0,2022-07-05
12639,1,208,0,0,0,2022-07-27
12640,2,125,0,0,0,2022-07-25
12641,1,162,0,0,0,2022-07-22
12642,3,281,0,0,0,2022-07-10
12643,1,139,0,0,0,2022-07-09
12644,1,481,0,0,0,2022-07-28
12645,1,101,0,0,0,2022-07-06
12646,1,205,0,0,0,2022-07-11
12647,1,65,0,0,0,2022-07-20
12648,1,311,0,0,0,2022-07-06
12649,2,186,0,0,0,2022-07-24
12650,1,66,0,0,0,2022-07-06
12651,4,137,0,0,0,2022-07-15
12652,1,91,0,0,0,2022-07-08
12653,1,544,0,0,0,2022-07-02
12654,1,129,0,0,0,2022-07-24
12655,1,211,0,0,0,2022-07-03
12656,1,78,0,0,0,2022-07-05
12657,1,67,0,0,0,2022-07-07
12658,1,71,0,0,0,2022-07-16
12659,1,326,0,0,0,2022-07-24
12660,1,70,0,0,0,2022-07-07
12661,2,58,0,0,0,2022-07-03
12662,1,130,0,0,0,2022-07-10
12663,1,76,0,0,0,2022-07-06
12664,2,97,0,0,0,2022-07-12
12665,7,459,0,0,0,2022-07-04
12666,3,196,0,0,0,2022-07-03
12667,5,71,0,0,0,2022-07-04
12668,2,212,0,0,0,2022-07-27
12669,1,458,0,0,0,2022-07-18
12670,1,105,0,0,0,2022-07-04
12671,1,77,0,0,0,2022-07-09
12672,2,853,0,0,1,2022-07-13
12673,1,164,0,0,0,2022-07-06
12674,1,380,0,0,0,2022-07-09
12675,1,194,0,0,0,2022-07-04
12676,1,1204,0,0,1,2022-07-29
12677,1,467,0,0,0,2022-07-31
12678,2,55,0,0,0,2022-07-04
12679,1,338,0,0,0,2022-07-16
12680,1,168,0,0,0,2022-07-06
12681,1,157,0,0,0,2022-07-26
12682,1,528,0,0,0,2022-07-12
12683,1,464,0,0,0,2022-07-20
12684,1,152,0,0,0,2022-07-31
12685,2,211,0,0,0,2022-07-29
12686,1,313,0,0,0,2022-07-15
12687,11,279,0,0,0,2022-07-05
12688,2,335,0,0,0,2022-07-19
12689,1,209,0,0,0,2022-07-10
12690,1,775,0,0,0,2022-07-30
12691,1,63,0,0,0,2022-07-20
12692,1,134,0,0,0,2022-07-07
12693,1,71,0,0,0,2022-07-09
12694,4,561,0,0,0,2022-07-27
12695,1,197,0,0,0,2022-07-12
12696,1,329,0,0,0,2022-07-30
12697,2,70,0,0,0,2022-07-28
12698,5,53,0,0,0,2022-07-28
12699,3,43,0,0,0,2022-07-13
12700,1,142,0,0,0,2022-07-25
12701,2,523,0,0,0,2022-07-06
12702,1,193,0,0,0,2022-07-13
12703,1,604,0,0,0,2022-07-30
12704,1,144,0,0,0,2022-07-14
12705,1,302,0,0,0,2022-07-05
12706,1,205,0,0,0,2022-07-14
12707,1,137,0,0,0,2022-07-28
12708,1,142,0,0,0,2022-07-10
12709,2,58,0,0,0,2022-07-09
12710,2,100,0,0,0,2022-07-10
12711,6,239,0,0,0,2022-07-12
12712,1,1756,0,0,0,2022-07-22
12713,1,77,0,0,0,2022-07-27
12714,1,169,0,0,0,2022-07-25
12715,2,1441,0,0,1,2022-07-17
12716,1,71,0,0,0,2022-07-26
12717,1,38,0,0,0,2022-07-30
12718,1,191,0,0,0,2022-07-02
12719,1,171,0,0,0,2022-07-23
12720,2,149,0,0,0,2022-07-03
12721,1,747,0,0,0,2022-07-30
12722,2,186,0,0,0,2022-07-15
12723,2,223,0,0,0,2022-07-30
12724,1,154,0,0,0,2022-07-08
12725,1,60,0,0,0,2022-07-25
12726,2,151,0,0,0,2022-07-22
12727,1,188,0,0,0,2022-07-05
12728,6,185,0,0,0,2022-07-08
12729,1,224,0,0,0,2022-07-07
12730,1,171,0,0,0,2022-07-06
12731,1,203,0,0,0,2022-07-31
12732,1,84,0,0,0,2022-07-18
12733,1,134,0,0,0,2022-07-22
12734,2,164,0,0,0,2022-07-12
12735,2,128,0,0,0,2022-07-26
12736,3,15,0,0,0,2022-07-20
12737,2,386,0,0,0,2022-07-06
12738,1,401,0,0,0,2022-07-09
12739,1,137,0,0,0,2022-07-23
12740,1,200,0,0,0,2022-07-28
12741,1,225,0,0,0,2022-07-11
12742,1,379,0,0,0,2022-07-25
12743,1,92,0,0,0,2022-07-29
12744,1,92,0,0,0,2022-07-02
12745,1,188,0,0,0,2022-07-08
12746,2,168,0,0,0,2022-07-01
12747,1,651,0,0,1,2022-07-03
12748,1,305,0,0,0,2022-07-30
12749,2,497,0,0,0,2022-07-27
12750,3,205,0,0,0,2022-07-02
12751,4,179,0,0,0,2022-07-16
12752,4,212,0,0,0,2022-07-31
12753,1,36,0,0,0,2022-07-04
12754,2,39,0,0,0,2022-07-26
12755,2,576,0,0,0,2022-07-31
12756,2,94,0,0,0,2022-07-22
12757,5,240,0,0,0,2022-07-27
12758,1,147,0,0,0,2022-07-29
12759,1,604,0,0,0,2022-07-25
12760,7,193,0,0,0,2022-07-20
12761,1,211,0,0,0,2022-07-22
12762,1,120,0,0,0,2022-07-27
12763,1,169,0,0,0,2022-07-31
12764,2,1491,0,0,1,2022-07-17
12765,1,131,0,0,0,2022-07-28
12766,1,343,0,0,0,2022-07-17
12767,1,175,0,0,0,2022-07-30
12768,4,308,0,0,0,2022-07-23
12769,14,408,0,0,0,2022-07-22
12770,2,119,0,0,0,2022-07-05
12771,2,418,0,0,0,2022-07-12
12772,1,821,0,0,0,2022-07-04
12773,1,99,0,0,0,2022-07-02
12774,1,16,0,0,0,2022-07-04
12775,1,78,0,0,0,2022-07-11
12776,1,225,0,0,0,2022-07-14
12777,2,604,0,0,0,2022-07-03
12778,1,250,0,0,0,2022-07-16
12779,1,208,0,0,0,2022-07-13
12780,1,72,0,0,0,2022-07-27
12781,1,23,0,0,0,2022-07-07
12782,1,498,0,0,0,2022-07-30
12783,1,78,0,0,0,2022-07-15
12784,1,204,0,0,0,2022-07-09
12785,3,90,0,0,0,2022-07-16
12786,1,539,0,0,0,2022-07-18
12787,2,273,0,0,0,2022-07-03
12788,2,107,0,0,0,2022-07-27
12789,1,650,0,0,0,2022-07-29
12790,4,48,0,0,0,2022-07-31
12791,1,91,0,0,0,2022-07-22
12792,2,229,0,0,0,2022-07-16
12793,2,304,0,0,0,2022-07-06
12794,2,129,0,0,0,2022-07-07
12795,5,537,0,0,0,2022-07-10
12796,2,915,0,0,0,2022-07-18
12797,1,903,0,0,1,2022-07-23
12798,2,58,0,0,0,2022-07-31
12799,12,122,0,0,0,2022-07-25
12800,8,873,0,0,1,2022-07-28
12801,1,248,0,0,0,2022-07-04
12802,1,1298,0,0,1,2022-07-27
12803,2,149,0,0,0,2022-07-24
12804,1,717,0,0,0,2022-07-11
12805,1,147,0,0,0,2022-07-19
12806,3,85,0,0,0,2022-07-13
12807,1,709,0,0,1,2022-07-30
12808,5,72,0,0,0,2022-07-03
12809,1,185,0,0,0,2022-07-19
12810,4,28,0,0,0,2022-07-13
12811,1,148,0,0,0,2022-07-27
12812,3,172,0,0,0,2022-07-06
12813,5,150,0,0,0,2022-07-01
12814,2,51,0,0,0,2022-07-26
12815,2,90,0,0,0,2022-07-03
12816,4,1206,0,0,0,2022-07-21
12817,1,1869,0,0,0,2022-07-19
12818,2,52,0,0,0,2022-07-31
12819,4,575,0,0,0,2022-07-14
12820,2,256,0,0,0,2022-07-19
12821,1,823,0,0,0,2022-07-05
12822,2,484,0,0,0,2022-07-11
12823,2,230,0,0,0,2022-07-31
12824,1,112,0,0,0,2022-07-20
12825,3,81,0,0,0,2022-07-06
12826,1,56,0,0,0,2022-07-29
12827,2,245,0,0,0,2022-07-05
12828,3,332,0,0,0,2022-07-19
12829,5,988,0,0,0,2022-07-09
12830,2,151,0,0,0,2022-07-23
12831,1,132,0,0,0,2022-07-15
12832,3,218,0,0,0,2022-07-02
12833,2,773,0,0,0,2022-07-03
12834,3,147,0,0,0,2022-07-24
12835,1,953,0,0,0,2022-07-27
12836,3,43,0,0,0,2022-07-29
12837,1,1259,0,0,0,2022-07-15
12838,1,267,0,0,0,2022-07-05
12839,2,736,0,0,0,2022-07-14
12840,2,901,0,0,1,2022-07-10
12841,1,362,0,0,0,2022-07-22
12842,2,89,0,0,0,2022-07-23
12843,2,196,0,0,0,2022-07-30
12844,2,346,0,0,0,2022-07-17
12845,3,79,0,0,0,2022-07-19
12846,1,1850,0,0,1,2022-07-29
12847,1,134,0,0,0,2022-07-06
12848,9,217,0,0,0,2022-07-13
12849,3,119,0,0,0,2022-07-17
12850,5,347,0,0,0,2022-07-18
12851,2,559,0,0,0,2022-07-17
12852,11,141,0,0,0,2022-07-01
12853,1,135,0,0,0,2022-07-22
12854,2,27,0,0,0,2022-07-27
12855,6,126,0,0,0,2022-07-29
12856,14,101,0,0,0,2022-07-06
12857,1,62,0,0,0,2022-07-27
12858,1,464,0,0,0,2022-07-08
12859,1,631,0,0,0,2022-07-09
12860,1,203,0,0,0,2022-07-02
12861,1,306,0,0,0,2022-07-10
12862,1,318,0,0,0,2022-07-28
12863,1,810,0,0,0,2022-07-19
12864,6,273,0,0,0,2022-07-04
12865,1,780,0,0,0,2022-07-30
12866,5,844,0,0,0,2022-07-28
12867,6,947,0,0,0,2022-07-11
12868,1,328,0,0,0,2022-07-19
12869,1,448,0,0,0,2022-07-18
12870,2,258,0,0,0,2022-07-18
12871,10,213,0,0,0,2022-07-31
12872,2,161,0,0,0,2022-07-24
12873,3,82,0,0,0,2022-07-23
12874,2,730,0,0,0,2022-07-24
12875,4,180,0,0,0,2022-07-27
12876,2,367,0,0,0,2022-07-24
12877,3,870,0,0,0,2022-07-10
12878,4,1820,0,0,0,2022-07-04
12879,3,144,0,0,0,2022-07-02
12880,2,732,0,0,0,2022-07-06
12881,3,303,0,0,0,2022-07-14
12882,6,553,0,0,0,2022-07-31
12883,6,90,0,0,0,2022-07-04
12884,2,137,0,0,0,2022-07-01
12885,2,268,0,0,0,2022-07-26
12886,2,828,0,0,0,2022-07-06
12887,2,136,0,0,0,2022-07-13
12888,3,180,0,0,0,2022-07-04
12889,2,367,0,0,1,2022-07-04
12890,3,513,0,0,0,2022-07-16
12891,5,347,0,0,0,2022-07-27
12892,4,1173,0,0,0,2022-07-24
12893,2,153,0,0,0,2022-07-05
12894,10,73,0,0,0,2022-07-09
12895,5,626,0,0,0,2022-07-09
12896,5,123,0,0,0,2022-07-14
12897,3,77,0,0,0,2022-07-02
12898,2,263,0,0,0,2022-07-27
12899,10,91,0,0,0,2022-07-03
12900,3,577,0,0,0,2022-07-18
12901,5,417,0,0,0,2022-07-02
12902,3,393,0,0,0,2022-07-10
12903,7,633,0,0,0,2022-07-12
12904,3,568,0,0,0,2022-07-14
12905,2,237,0,0,0,2022-07-12
12906,19,180,0,0,0,2022-07-26
12907,2,257,0,0,0,2022-07-25
12908,3,144,0,0,0,2022-07-09
12909,3,212,0,0,0,2022-07-29
12910,4,447,0,0,0,2022-07-24
12911,2,92,0,0,0,2022-07-21
12912,16,552,0,0,0,2022-07-27
12913,2,241,0,0,0,2022-07-29
12914,9,458,0,0,1,2022-07-29
12915,6,1602,0,0,1,2022-07-03
12916,3,42,0,0,0,2022-07-07
12917,2,130,0,0,0,2022-07-02
12918,6,197,0,0,0,2022-07-02
12919,3,52,0,0,0,2022-07-17
12920,12,441,0,0,0,2022-07-06
12921,3,31,0,0,0,2022-07-01
12922,2,219,0,0,0,2022-07-23
12923,2,179,0,0,0,2022-07-13
12924,2,1492,0,0,1,2022-07-05
12925,3,72,0,0,0,2022-07-21
12926,2,64,0,0,0,2022-07-08
12927,2,210,0,0,0,2022-07-14
12928,7,133,0,0,0,2022-07-02
12929,2,203,0,0,0,2022-07-13
12930,3,823,0,0,0,2022-07-31
12931,10,682,0,0,0,2022-07-10
12932,2,154,0,0,0,2022-07-06
12933,2,150,0,0,0,2022-07-02
12934,9,13,0,0,0,2022-07-04
12935,2,1422,0,0,1,2022-07-20
12936,12,114,0,0,0,2022-07-25
12937,2,186,0,0,0,2022-07-22
12938,4,57,0,0,0,2022-07-01
12939,4,159,0,0,0,2022-07-01
12940,16,123,0,0,0,2022-07-10
12941,2,102,0,0,0,2022-07-05
12942,4,65,0,0,0,2022-07-17
12943,5,78,0,0,0,2022-07-21
12944,3,303,0,0,0,2022-07-08
12945,7,43,0,0,0,2022-07-15
12946,2,44,0,0,0,2022-07-27
12947,2,212,0,0,0,2022-07-02
12948,2,111,0,0,0,2022-07-31
12949,4,161,0,0,0,2022-07-02
12950,2,979,0,0,1,2022-07-12
12951,3,591,0,0,0,2022-07-28
12952,5,602,0,0,0,2022-07-26
12953,2,190,0,0,0,2022-07-06
12954,5,616,0,0,1,2022-07-20
12955,1,295,0,0,0,2022-07-19
12956,1,359,0,0,0,2022-07-03
12957,2,153,0,0,0,2022-07-04
12958,1,110,0,0,0,2022-07-21
12959,1,198,0,0,0,2022-07-16
12960,5,136,0,0,0,2022-07-28
12961,8,173,0,0,0,2022-07-24
12962,1,294,0,0,0,2022-07-21
12963,1,784,0,0,1,2022-07-05
12964,1,310,0,0,0,2022-07-08
12965,4,107,0,0,0,2022-07-13
12966,1,298,0,0,0,2022-07-28
12967,1,110,0,0,0,2022-07-16
